vul_id,repo,fixed_commit_sha,target_file_path,target_func_name,judgement,reported,confirmed,requested,received
CVE-2017-14166,libarchive/libarchive,fa7438a0ff4033e4741c807394a9af6207940d71,libarchive/archive_read_support_format_cpio.c,atol16u,TP,reported,confirmed,,
CVE-2017-14166,libarchive/libarchive,fa7438a0ff4033e4741c807394a9af6207940d71,libarchive/archive_read_support_format_ar.c,ar_atol8,FP,,,,
CVE-2017-14166,libarchive/libarchive,fa7438a0ff4033e4741c807394a9af6207940d71,libarchive/archive_read_support_format_tar.c,tar_atol256,FP,,,,
CVE-2018-1000877,libarchive/libarchive,021efa522ad729ff0f5806c4ce53e4a6cc1daa31,libarchive/archive_read_support_format_rar5.c,process_head_file,FP,,,,
CVE-2018-1000879,libarchive/libarchive,15bf44fd2c1ad0e3fd87048b3fcc90c4dcff1175,libarchive/archive_acl.c,archive_acl_from_text_w,TP,reported,,,
CVE-2019-1000019,libarchive/libarchive,65a23f5dbee4497064e9bb467f81138a62b0dae1,libarchive/archive_read_support_format_lha.c,lha_read_data_none,FP,,,,
CVE-2019-1000019,libarchive/libarchive,65a23f5dbee4497064e9bb467f81138a62b0dae1,libarchive/archive_read_support_format_7zip.c,extract_pack_stream,FP,,,,
CVE-2019-1000019,libarchive/libarchive,65a23f5dbee4497064e9bb467f81138a62b0dae1,libarchive/archive_read_support_format_rar.c,read_data_stored,FP,,,,
CVE-2021-31566,libarchive/libarchive,b41daecb5ccb4c8e3b2c53fd6147109fc12c3043,libarchive/archive_write_disk_windows.c,_archive_write_disk_close,TP,,,,
CVE-2020-13114,libexif/libexif,e6a38a1a23ba94d139b1fa2cd4519fdcfe3c9bab,libexif/apple/exif-mnote-data-apple.c,exif_mnote_data_apple_load,FP,,,,
CVE-2020-13114,libexif/libexif,e6a38a1a23ba94d139b1fa2cd4519fdcfe3c9bab,libexif/fuji/exif-mnote-data-fuji.c,exif_mnote_data_fuji_load,FP,,,,
CVE-2020-13114,libexif/libexif,e6a38a1a23ba94d139b1fa2cd4519fdcfe3c9bab,libexif/pentax/exif-mnote-data-pentax.c,exif_mnote_data_pentax_load,FP,,,,
OSV-2021-1152,libexif/libexif,d61e9aaddf4f8af5aecea4935f8feb59f42141c1,libexif/canon/exif-mnote-data-canon.c,exif_mnote_data_canon_save,FP,,,,
OSV-2021-1152,libexif/libexif,d61e9aaddf4f8af5aecea4935f8feb59f42141c1,libexif/fuji/exif-mnote-data-fuji.c,exif_mnote_data_fuji_save,FP,,,,
OSV-2021-1152,libexif/libexif,d61e9aaddf4f8af5aecea4935f8feb59f42141c1,libexif/olympus/exif-mnote-data-olympus.c,exif_mnote_data_olympus_save,FP,,,,
OSV-2021-1152,libexif/libexif,d61e9aaddf4f8af5aecea4935f8feb59f42141c1,libexif/pentax/exif-mnote-data-pentax.c,exif_mnote_data_pentax_save,FP,,,,
OSV-2021-1168,libexif/libexif,a4647a5463102c4b0c5a02461edd4cc085dfc1b6,libexif/fuji/mnote-fuji-entry.c,mnote_fuji_entry_get_value,FP,,,,
CVE-2013-7455,mm2/Little-CMS,fefaaa43c382eee632ea3ad0cfa915335140e1db,src/cmsvirt.c,cmsCreateLab2ProfileTHR,FP,,,,
CVE-2013-7455,mm2/Little-CMS,fefaaa43c382eee632ea3ad0cfa915335140e1db,testbed/testcms2.c,CheckReverseInterpolation3x3,FP,,,,
OSV-2023-1164,mm2/Little-CMS,1176e61afea4b58c5f92c6f226cdb7b1c76797d5,src/cmsps2.c,WriteInputLUT,TP,,,,
OSV-2023-1164,mm2/Little-CMS,1176e61afea4b58c5f92c6f226cdb7b1c76797d5,src/cmsvirt.c,cmsTransform2DeviceLink,TP,,,,
OSV-2020-2328,open62541/open62541,c6e4e028a740b50c49a6dd5987ee8e61a52953c9,examples/tutorial_server_object.c,pumpTypeConstructor,FP,,,,
CVE-2017-10929,radareorg/radare2,c57997e76ec70862174a1b3b3aeb62a6f8570e85,shlr/grub/kern/disk.c,grub_disk_read_ex,TP,,,,
CVE-2017-15385,radareorg/radare2,21a6f570ba33fa9f52f1bba87f07acc4e8c178f4,libr/bin/format/elf/elf.c,_process_verneed_state,TP,,,,
CVE-2017-16359,radareorg/radare2,62e39f34b2705131a2d08aff0c2e542c6a52cf0e,libr/bin/format/elf/elf.c,_process_verneed_state,TP,,,,
CVE-2017-16359,radareorg/radare2,62e39f34b2705131a2d08aff0c2e542c6a52cf0e,libr/bin/format/elf/elf.c,_maybe_parse_version_definition_info,TP,,,,
CVE-2017-6197,radareorg/radare2,1ea23bd6040441a21fbcfba69dce9a01af03f989,libr/include/r_endian.h,r_read_at_be16,TP,reported,confirmed,,
CVE-2017-6197,radareorg/radare2,1ea23bd6040441a21fbcfba69dce9a01af03f989,libr/include/r_endian.h,r_read_at_be32,TP,reported,confirmed,,
CVE-2017-6197,radareorg/radare2,1ea23bd6040441a21fbcfba69dce9a01af03f989,libr/include/r_endian.h,r_read_at_be64,TP,reported,confirmed,,
CVE-2017-6197,radareorg/radare2,1ea23bd6040441a21fbcfba69dce9a01af03f989,libr/include/r_endian.h,r_read_at_le64,FP,,,,
CVE-2017-6197,radareorg/radare2,1ea23bd6040441a21fbcfba69dce9a01af03f989,libr/include/r_endian.h,r_read_at_le8,FP,,,,
CVE-2017-6197,radareorg/radare2,1ea23bd6040441a21fbcfba69dce9a01af03f989,libr/include/r_endian.h,r_read_at_me64,FP,,,,
CVE-2017-6197,radareorg/radare2,1ea23bd6040441a21fbcfba69dce9a01af03f989,libr/include/r_endian.h,r_read_at_me8,FP,,,,
CVE-2017-6197,radareorg/radare2,1ea23bd6040441a21fbcfba69dce9a01af03f989,libr/include/r_endian.h,r_read_be16,TP,reported,confirmed,,
CVE-2017-6197,radareorg/radare2,1ea23bd6040441a21fbcfba69dce9a01af03f989,libr/include/r_endian.h,r_read_be32,TP,reported,confirmed,,
CVE-2017-6197,radareorg/radare2,1ea23bd6040441a21fbcfba69dce9a01af03f989,libr/include/r_endian.h,r_write_at_le16,FP,,,,
CVE-2017-6197,radareorg/radare2,1ea23bd6040441a21fbcfba69dce9a01af03f989,libr/arch/p/arc/plugin.c,r_read_me32_arc,FP,,,,
CVE-2017-6197,radareorg/radare2,1ea23bd6040441a21fbcfba69dce9a01af03f989,libr/include/r_endian.h,r_read_ble,TP,,,,
CVE-2017-9761,radareorg/radare2,00e8f205475332d7842d0f0d1481eeab4e83017c,libr/core/cmd_egg.inc.c,cmd_egg,FP,,,,
CVE-2017-9949,radareorg/radare2,796dd28aaa6b9fa76d99c42c4d5ff8b257cc2191,shlr/grub/fs/nilfs2.c,grub_nilfs2_iterate_dir,FP,,,,
CVE-2018-20461,radareorg/radare2,a1bc65c3db593530775823d6d7506a457ed95267,libr/util/format2.c,r_print_format_hexpairs,TP,,,,
CVE-2018-20461,radareorg/radare2,a1bc65c3db593530775823d6d7506a457ed95267,libr/util/format.c,r_print_format_hexpairs,TP,,,,
CVE-2018-20461,radareorg/radare2,a1bc65c3db593530775823d6d7506a457ed95267,libr/core/vmenus.c,r_core_visual_bit_editor,TP,,,,
CVE-2019-16718,radareorg/radare2,5411543a310a470b1257fb93273cdd6e8dfcb3af,libr/core/cbin.c,bin_symbols,TP,,,,
CVE-2019-16718,radareorg/radare2,5411543a310a470b1257fb93273cdd6e8dfcb3af,libr/util/name.c,r_name_filter_shell,TP,,,,
CVE-2019-16718,radareorg/radare2,5411543a310a470b1257fb93273cdd6e8dfcb3af,libr/util/name.c,r_name_filter_quoted_shell,TP,,,,
CVE-2020-27794,radareorg/radare2,cb8b683758edddae2d2f62e8e63a738c39f92683,shlr/zip/zip/zip_hash.c,_zip_hash_free,FP,,,,
CVE-2020-27794,radareorg/radare2,cb8b683758edddae2d2f62e8e63a738c39f92683,libr/core/core.c,r_core_fini,FP,,,,
CVE-2021-32494,radareorg/radare2,a07dedb804a82bc01c07072861942dd80c6b6d62,libr/bin/p/bin_xnu_kernelcache.c,rebase_buffer_fixup,TP,reported,confirmed,requested,CVE-2025-70446
CVE-2022-0139,radareorg/radare2,37897226a1a31f982bfefdc4aeefc2e50355c73c,libr/io/io_bank.c,r_io_bank_map_priorize,TP,,,,
CVE-2022-0139,radareorg/radare2,37897226a1a31f982bfefdc4aeefc2e50355c73c,libr/io/io_bank.c,r_io_bank_map_add_top,TP,,,,
CVE-2022-0139,radareorg/radare2,37897226a1a31f982bfefdc4aeefc2e50355c73c,libr/io/io_bank.c,r_io_bank_update_map_boundaries,TP,,,,
CVE-2022-0476,radareorg/radare2,27fe8031782d3a06c3998eaa94354867864f9f1b,libr/bin/format/mach0/dyldcache.c,r_bin_dyldcache_extract,TP,reported,,,
CVE-2022-0476,radareorg/radare2,27fe8031782d3a06c3998eaa94354867864f9f1b,libr/bin/format/mdmp/mdmp.c,read_desc,TP,reported,confirmed,,
CVE-2022-0476,radareorg/radare2,27fe8031782d3a06c3998eaa94354867864f9f1b,libr/bin/format/mdmp/mdmp.c,read_memory64_list,TP,,,,
CVE-2022-0476,radareorg/radare2,27fe8031782d3a06c3998eaa94354867864f9f1b,libr/bin/p/bin_dex.c,dex_fields,FP,,,,
CVE-2022-0519,radareorg/radare2,6c4428f018d385fc80a33ecddcb37becea685dd5,shlr/java/class.c,r_bin_java_line_number_table_attr_new,TP,,,,
CVE-2022-0523,radareorg/radare2,35482cb760db10f87a62569e2f8872dbd95e9269,libr/bin/format/pyc/marshal.c,get_dict_object,TP,reported,confirmed,requested,CVE-2025-70417
CVE-2022-0559,radareorg/radare2,b5cb90b28ec71fda3504da04e3cc94a362807f5e,libr/io/io_bank.c,r_io_bank_map_add_top,TP,,,,
CVE-2022-0559,radareorg/radare2,b5cb90b28ec71fda3504da04e3cc94a362807f5e,libr/io/io_bank.c,r_io_bank_map_priorize,TP,,,,
CVE-2022-0559,radareorg/radare2,b5cb90b28ec71fda3504da04e3cc94a362807f5e,libr/io/io_bank.c,r_io_bank_update_map_boundaries,TP,,,,
CVE-2022-0559,radareorg/radare2,b5cb90b28ec71fda3504da04e3cc94a362807f5e,libr/io/io_bank.c,_delete_submaps_from_bank_tree,TP,,,,
CVE-2022-0676,radareorg/radare2,c84b7232626badd075caf3ae29661b609164bac6,libr/bin/p/bin_dyldcache.c,create_cache_bins,FP,,,,
CVE-2022-0676,radareorg/radare2,c84b7232626badd075caf3ae29661b609164bac6,libr/bin/p/bin_dyldcache.c,resolve_symbols_off,FP,,,,
CVE-2022-0712,radareorg/radare2,515e592b9bea0612bc63d8e93239ff35bcf645c7,libr/bin/p/bin_symbols.c,symbols,FP,,,,
CVE-2022-1061,radareorg/radare2,d4ce40b516ffd70cf2e9e36832d8de139117d522,libr/bin/format/mach0/mach0.c,mach_headerfields,FP,,,,
CVE-2022-1207,radareorg/radare2,605785b65dd356d46d4487faa41dbf90943b8bc1,libr/arch/p/arm/plugin_gnu.c,set_reg_profile,FP,,,,
CVE-2022-1238,radareorg/radare2,c40a4f9862104ede15d0ba05ccbf805923070778,libr/bin/p/bin_tic.c,sections,FP,,,,
CVE-2022-1244,radareorg/radare2,2b77b277d67ce061ee6ef839e7139ebc2103c1e3,libr/bin/p/bin_dyldcache.c,create_cache_bins,TP,,,,
CVE-2022-1244,radareorg/radare2,2b77b277d67ce061ee6ef839e7139ebc2103c1e3,libr/bin/p/bin_dyldcache.c,resolve_symbols_off,TP,,,,
CVE-2022-1452,radareorg/radare2,ecc44b6a2f18ee70ac133365de0e509d26d5e168,shlr/java/class.c,r_bin_java_rti_annotations_attr_new,TP,,,,
CVE-2022-1452,radareorg/radare2,ecc44b6a2f18ee70ac133365de0e509d26d5e168,shlr/java/class.c,r_bin_java_rtv_annotations_attr_new,FP,,,,
CVE-2022-1452,radareorg/radare2,ecc44b6a2f18ee70ac133365de0e509d26d5e168,shlr/java/class.c,r_bin_java_rtvp_annotations_attr_new,TP,,,,
CVE-2022-1452,radareorg/radare2,ecc44b6a2f18ee70ac133365de0e509d26d5e168,shlr/java/class.c,r_bin_java_rtip_annotations_attr_new,TP,,,,
CVE-2022-1649,radareorg/radare2,a5aafb99c3965259c84ddcf45a91144bf7eb4cf1,libr/bin/p/bin_xnu_kernelcache.c,rebase_buffer_fixup,TP,reported,confirmed,requested,CVE-2025-70411
CVE-2022-1714,radareorg/radare2,3ecdbf8e21186a9c5a4d3cfa3b1e9fd27045340e,libr/arch/p/mcore/plugin.c,regs,FP,,,,
CVE-2022-28068,radareorg/radare2,637f4bd1af6752e28e0a9998e954e2e9ce6fa992,libr/anal/dwarf_process.c,parse_function_args_and_vars,TP,,,,
CVE-2022-28068,radareorg/radare2,637f4bd1af6752e28e0a9998e954e2e9ce6fa992,libr/anal/dwarf_process.c,parse_abstract_origin,TP,,,,
CVE-2022-28072,radareorg/radare2,027cd9b7274988bb1af866539ba6c2fa2ff63e45,libr/arch/p/ebc/plugin.c,ebc_anal_jmp,TP,,,,
CVE-2022-28072,radareorg/radare2,027cd9b7274988bb1af866539ba6c2fa2ff63e45,libr/arch/p/ebc/plugin.c,ebc_anal_call,TP,,,,
CVE-2022-28072,radareorg/radare2,027cd9b7274988bb1af866539ba6c2fa2ff63e45,libr/arch/p/bpf/plugin.c,disassemble,TP,,,,
CVE-2022-28073,radareorg/radare2,59a9dfb60acf8b5c0312061cffd9693fc9526053,libr/core/cmd_debug.inc.c,cmd_debug_reg,FP,,,,
CVE-2022-28073,radareorg/radare2,59a9dfb60acf8b5c0312061cffd9693fc9526053,libr/core/cmd_type.inc.c,r_core_link_stroff,TP,,,,
CVE-2022-28073,radareorg/radare2,59a9dfb60acf8b5c0312061cffd9693fc9526053,libr/reg/rvalue.c,r_reg_set_pack,FP,,,,
CVE-2022-28073,radareorg/radare2,59a9dfb60acf8b5c0312061cffd9693fc9526053,libr/core/cmd_search.inc.c,emulateSyscallPrelude,TP,,,,
CVE-2023-4322,radareorg/radare2,ba919adb74ac368bf76b150a00347ded78b572dd,libr/core/cmd_zign.inc.c,cmd_zdot,FP,,,,
OSV-2020-1094,radareorg/radare2,45a2f03199e2cef792f3a1f621bb2df408bf7a03,libr/bin/format/ne/ne.c,r_bin_ne_get_symbols,TP,,,,
OSV-2020-1094,radareorg/radare2,45a2f03199e2cef792f3a1f621bb2df408bf7a03,libr/core/cmd_print.inc.c,cmd_print_op,FP,,,,
OSV-2020-881,radareorg/radare2,3b04d3ef4093dafeff72e22589a3598ca0202ac9,libr/arch/p/v810/plugin.c,v810_regs,FP,,,,
OSV-2020-881,radareorg/radare2,3b04d3ef4093dafeff72e22589a3598ca0202ac9,libr/arch/p/mcore/plugin.c,regs,FP,,,,
OSV-2020-881,radareorg/radare2,3b04d3ef4093dafeff72e22589a3598ca0202ac9,libr/arch/p/rsp/plugin.c,get_reg_profile,FP,,,,
OSV-2021-1820,radareorg/radare2,2cfc1d7e12adf87a28ac78abb32233cf39c6d54a,libr/util/str.c,r_str_len_utf8,TP,reported,confirmed,,
OSV-2023-399,radareorg/radare2,60dd0cd9fdbc43602ca872245f27358d01fec243,libr/include/r_vector.h,r_vector_end,FP,,,,
CVE-2022-36039,rizinorg/rizin,1524f85211445e41506f98180f8f69f7bf115406,librz/util/axml.c,rz_axml_decode,FP,,,,
CVE-2023-30226,rizinorg/rizin,a6d89de0d44e776f9bccc3a168fdc79f604e14ed,librz/bin/format/elf/elf_info.c,get_versym_entry_sdb_from_verdef,TP,reported,confirmed,requested,要求补充修复版本号
CVE-2021-29519,tensorflow/tensorflow,b1cc5e5a50e7cee09f2c6eb48eb40ee9c4125025,tensorflow/core/kernels/ragged_cross_op.cc,Compute,FP,,,,
CVE-2021-29519,tensorflow/tensorflow,b1cc5e5a50e7cee09f2c6eb48eb40ee9c4125025,tensorflow/core/kernels/ragged_cross_op.cc,ValidateInput,FP,,,,
CVE-2021-29519,tensorflow/tensorflow,b1cc5e5a50e7cee09f2c6eb48eb40ee9c4125025,tensorflow/core/kernels/ragged_cross_op.cc,tensorflow::__anon8016be670111::RaggedCrossOp::Compute,FP,,,,
CVE-2021-29519,tensorflow/tensorflow,b1cc5e5a50e7cee09f2c6eb48eb40ee9c4125025,tensorflow/core/kernels/sparse_cross_op.cc,Compute,FP,,,,
CVE-2021-29519,tensorflow/tensorflow,b1cc5e5a50e7cee09f2c6eb48eb40ee9c4125025,tensorflow/core/kernels/sparse_cross_op.cc,tensorflow::SparseCrossHashedOp::Compute,FP,,,,
CVE-2021-29605,tensorflow/tensorflow,7c8cc4ec69cd348e44ad6a2699057ca88faad3e5,tensorflow/lite/kernels/batch_matmul.cc,ResizeOutputTensor,TP,,,,
CVE-2021-29605,tensorflow/tensorflow,7c8cc4ec69cd348e44ad6a2699057ca88faad3e5,tensorflow/lite/kernels/batch_matmul.cc,tflite::ops::builtin::batch_matmul::ResizeOutputTensor,TP,,,,
CVE-2021-29605,tensorflow/tensorflow,7c8cc4ec69cd348e44ad6a2699057ca88faad3e5,tensorflow/lite/kernels/random_uniform_custom.cc,tflite::ops::custom::random_uniform::__anon55f9f0d50111::CreateDimensionsFromTensor,TP,,,,
CVE-2021-29605,tensorflow/tensorflow,7c8cc4ec69cd348e44ad6a2699057ca88faad3e5,tensorflow/lite/kernels/scatter_nd.cc,ResizeOutputTensor,TP,,,,
CVE-2021-29605,tensorflow/tensorflow,7c8cc4ec69cd348e44ad6a2699057ca88faad3e5,tensorflow/lite/kernels/scatter_nd.cc,tflite::ops::builtin::scatter_nd::ResizeOutputTensor,TP,,,,
CVE-2021-37674,tensorflow/tensorflow,136b51f10903e044308cf77117c0ed9871350475,tensorflow/core/kernels/maxpooling_op.cc,tensorflow::MaxPoolingGradGradWithArgmaxOp::Compute,TP,,,,
CVE-2021-37674,tensorflow/tensorflow,136b51f10903e044308cf77117c0ed9871350475,tensorflow/core/kernels/mkl/mkl_pooling_ops_common.cc,Init,TP,,,,
CVE-2021-37674,tensorflow/tensorflow,136b51f10903e044308cf77117c0ed9871350475,tensorflow/core/kernels/mkl/mkl_pooling_ops_common.cc,tensorflow::MklPoolParameters::Init,TP,,,,
CVE-2021-37688,tensorflow/tensorflow,15691e456c7dc9bd6be203b09765b063bf4a380c,tensorflow/lite/kernels/internal/reference/add.h,BinaryBroadcastFiveFold,TP,,,,
CVE-2021-37688,tensorflow/tensorflow,15691e456c7dc9bd6be203b09765b063bf4a380c,tensorflow/lite/kernels/internal/reference/add.h,BroadcastAddFivefold,TP,reported,confirmed,,
CVE-2021-41225,tensorflow/tensorflow,68867bf01239d9e1048f98cbad185bf4761bedd3,tensorflow/core/grappler/optimizers/auto_parallel_test.cc,TEST_F,FP,,,,
CVE-2021-41225,tensorflow/tensorflow,68867bf01239d9e1048f98cbad185bf4761bedd3,tensorflow/core/grappler/optimizers/auto_parallel_test.cc,tensorflow::grappler::__anonb3eac1880111::TEST_F,FP,,,,
CVE-2022-21732,tensorflow/tensorflow,e3749a6d5d1e8d11806d4a2e9cc3123d1a90b75e,tensorflow/core/kernels/data/experimental/auto_shard_dataset_op.cc,MakeDataset,FP,,,,
CVE-2022-21732,tensorflow/tensorflow,e3749a6d5d1e8d11806d4a2e9cc3123d1a90b75e,tensorflow/core/kernels/data/experimental/auto_shard_dataset_op.cc,tensorflow::data::experimental::AutoShardDatasetOp::MakeDataset,FP,,,,
CVE-2022-21732,tensorflow/tensorflow,e3749a6d5d1e8d11806d4a2e9cc3123d1a90b75e,tensorflow/core/kernels/data/experimental/rebatch_dataset_op.cc,tensorflow::data::experimental::__anone60113f80111::RebatchDatasetOp::MakeDataset,FP,,,,
CVE-2022-21732,tensorflow/tensorflow,e3749a6d5d1e8d11806d4a2e9cc3123d1a90b75e,tensorflow/core/kernels/data/experimental/threadpool_dataset_op.cc,MakeDatasetFromOptions,FP,,,,
CVE-2022-21732,tensorflow/tensorflow,e3749a6d5d1e8d11806d4a2e9cc3123d1a90b75e,tensorflow/core/kernels/data/experimental/threadpool_dataset_op.cc,tensorflow::data::experimental::MaxIntraOpParallelismDatasetOp::MakeDatasetFromOptions,FP,,,,
CVE-2022-35973,tensorflow/tensorflow,aca766ac7693bf29ed0df55ad6bfcc78f35e7f48,tensorflow/core/kernels/mkl/mkl_qmatmul_op.cc,tensorflow::MklDnnQuantizedMatMulOp::GetBiasHandle,TP,,,,
CVE-2010-5332,torvalds/linux,0926f91083f34d047abc74f1ca4fa6a9c161f7db,drivers/net/ethernet/mellanox/mlx4/port.c,__mlx4_register_mac,TP,reported,,,
CVE-2012-3400,torvalds/linux,1df2ae31c724e57be9d7ac00d78db8a5dabdd050,tools/testing/selftests/bpf/progs/verifier_value_ptr_arith.c,value_pointer_and_scalar_2,FP,,,,
CVE-2012-3400,torvalds/linux,1df2ae31c724e57be9d7ac00d78db8a5dabdd050,tools/testing/selftests/bpf/progs/verifier_var_off.c,stack_write_clobbers_spilled_regs,FP,,,,
CVE-2012-3430,torvalds/linux,06b6a1cf6e776426766298d055bb3991957d90a7,net/rds/af_rds.c,rds_getname,FP,,,,
CVE-2012-3510,torvalds/linux,f0ec1aaf54caddd21c259aea8b2ecfbde4ee4fb9,kernel/exit.c,do_exit,FP,,,,
CVE-2012-6540,torvalds/linux,2d8a041b7bfe1097af21441cb77d6af95f4f4680,net/bridge/netfilter/ebtables.c,compat_do_ebt_get_ctl,FP,,,,
CVE-2012-6712,torvalds/linux,2da424b0773cea3db47e1e81db71eeebde8269d4,drivers/net/wireless/intel/iwlegacy/common.c,il_remove_station,FP,,,,
CVE-2012-6712,torvalds/linux,2da424b0773cea3db47e1e81db71eeebde8269d4,drivers/net/wireless/intel/iwlegacy/common.c,il_send_lq_cmd,FP,,,,
CVE-2012-6712,torvalds/linux,2da424b0773cea3db47e1e81db71eeebde8269d4,drivers/net/wireless/intel/iwlegacy/common.c,il_sta_ucode_activate,TP,reported,,,
CVE-2012-6712,torvalds/linux,2da424b0773cea3db47e1e81db71eeebde8269d4,drivers/net/wireless/intel/iwlwifi/dvm/sta.c,iwl_remove_station,FP,,,,
CVE-2012-6712,torvalds/linux,2da424b0773cea3db47e1e81db71eeebde8269d4,drivers/net/wireless/intel/iwlwifi/dvm/sta.c,iwl_send_lq_cmd,FP,,,,
CVE-2013-2234,torvalds/linux,a5cc68f3d63306d0d288f31edfc2ae6ef8ecd887,net/key/af_key.c,pfkey_error,FP,,,,
CVE-2013-2894,torvalds/linux,0a9cd0a80ac559357c6a90d26c55270ed752aa26,drivers/hid/hid-lenovo.c,attr_fn_lock_store,FP,,,,
CVE-2013-2894,torvalds/linux,0a9cd0a80ac559357c6a90d26c55270ed752aa26,drivers/hid/hid-lenovo.c,lenovo_probe_cptkbd,FP,,,,
CVE-2013-2894,torvalds/linux,0a9cd0a80ac559357c6a90d26c55270ed752aa26,drivers/hid/hid-picolcd_core.c,picolcd_probe,FP,,,,
CVE-2013-2896,torvalds/linux,875b4e3763dbc941f15143dd1a18d10bb0be303b,drivers/hid/hid-logitech-hidpp.c,hidpp_get_report_length,TP,reported,,,
CVE-2013-3224,torvalds/linux,4683f42fde3977bdb4e8a09622788cc8b5313778,net/iucv/af_iucv.c,iucv_sock_recvmsg,TP,,,,
CVE-2013-3224,torvalds/linux,4683f42fde3977bdb4e8a09622788cc8b5313778,net/nfc/llcp_sock.c,llcp_sock_recvmsg,TP,,,,
CVE-2013-7348,torvalds/linux,d558023207e008a4476a3b7bb8706b2a2bf5d84f,fs/aio.c,ioctx_alloc,FP,,,,
CVE-2014-8884,torvalds/linux,f2e323ec96077642d397bb1c355def536d489d16,drivers/media/usb/ttusb-budget/dvb-ttusb-budget.c,ttusb_send_diseqc,TP,reported,,,
CVE-2015-4036,torvalds/linux,59c816c1f24df0204e01851431d3bab3eb76719c,drivers/scsi/elx/efct/efct_lio.c,efct_lio_make_tpg,FP,,,,
CVE-2015-4036,torvalds/linux,59c816c1f24df0204e01851431d3bab3eb76719c,drivers/scsi/qla2xxx/tcm_qla2xxx.c,tcm_qla2xxx_make_tpg,FP,,,,
CVE-2015-4036,torvalds/linux,59c816c1f24df0204e01851431d3bab3eb76719c,drivers/target/sbp/sbp_target.c,sbp_make_tpg,TP,reported,confirmed,requested,
CVE-2015-4036,torvalds/linux,59c816c1f24df0204e01851431d3bab3eb76719c,drivers/usb/gadget/function/f_tcm.c,usbg_make_tpg,TP,reported,confirmed,requested,CVE-2025-68750
CVE-2016-10150,torvalds/linux,a0f1d21c1ccb1da66629627a74059dd7f5ac9c61,drivers/i3c/master.c,i3c_master_detach_i3c_dev,FP,,,,
CVE-2016-10154,torvalds/linux,06deeec77a5a689cc94b21a8a91a76e42176685d,drivers/net/ethernet/marvell/octeontx2/nic/cn10k_macsec.c,cn10k_ecb_aes_encrypt,TP,,,,
CVE-2016-10154,torvalds/linux,06deeec77a5a689cc94b21a8a91a76e42176685d,net/mac80211/fils_aead.c,aes_siv_decrypt,FP,,,,
CVE-2016-1575,torvalds/linux,cf9a6784f7c1b5ee2b9159a1246e327c331c5697,fs/overlayfs/export.c,ovl_encode_maybe_copy_up,TP,,,,
CVE-2016-3955,torvalds/linux,b348d7dddb6c4fbfc810b7a0626e8ec9e29f7cbb,drivers/usb/host/octeon-hcd.c,octeon_free_temp_buffer,TP,,,,
CVE-2016-5400,torvalds/linux,aa93d1fee85c890a34f2510a310e55ee76a27848,drivers/media/usb/msi2500/msi2500.c,msi2500_probe,TP,reported,,,
CVE-2016-5728,torvalds/linux,9bf292bfca94694a721449e3fd752493856710f6,drivers/hwtracing/stm/core.c,stm_char_policy_set_ioctl,TP,,,,
CVE-2016-9685,torvalds/linux,2e83b79b2d6c78bf1b4aa227938a214dcbddc83f,fs/xfs/xfs_attr_list.c,xfs_attr_shortform_list,FP,,,,
CVE-2016-9777,torvalds/linux,81cdb259fb6d8c1c4ecfeea389ff5a73c07f5755,arch/s390/kvm/interrupt.c,kvm_s390_clear_local_irqs,FP,,,,
CVE-2016-9777,torvalds/linux,81cdb259fb6d8c1c4ecfeea389ff5a73c07f5755,arch/x86/kvm/ioapic.c,ioapic_write_indirect,FP,,,,
CVE-2017-12168,torvalds/linux,9e3f7a29694049edd728e2400ab57ad7553e5aa9,arch/arm64/kvm/sys_regs.c,access_pmu_evtyper,TP,,,,
CVE-2017-13168,torvalds/linux,26b5b874aff5659a7e26e5b1997e3df2c41fa7fd,fs/coda/psdev.c,coda_psdev_write,FP,,,,
CVE-2017-16527,torvalds/linux,124751d5e63c823092060074bd0abaae61aaa9c4,sound/usb/mixer.c,snd_usb_mixer_inactivate,FP,,,,
CVE-2017-18241,torvalds/linux,d4fdf8ba0e5808ba9ad6b44337783bd9935e0982,fs/pstore/zone.c,psz_init_zone,TP,,,,
CVE-2017-18509,torvalds/linux,99253eb750fda6a644d5188fb26c43bad8d5a745,net/ipv4/ipmr.c,ipmr_compat_ioctl,FP,,,,
CVE-2017-18509,torvalds/linux,99253eb750fda6a644d5188fb26c43bad8d5a745,net/ipv6/ip6mr.c,ip6mr_compat_ioctl,TP,reported,,,
CVE-2017-18509,torvalds/linux,99253eb750fda6a644d5188fb26c43bad8d5a745,net/ipv6/ip6mr.c,ip6mr_ioctl,TP,reported,,,
CVE-2017-5972,torvalds/linux,e994b2f0fb9229aeff5eea9541320bd7b2ca8714,net/core/sock.c,__sk_receive_skb,FP,,,,
CVE-2017-5972,torvalds/linux,e994b2f0fb9229aeff5eea9541320bd7b2ca8714,net/ipv6/tcp_ipv6.c,tcp_v6_rcv,FP,,,,
CVE-2017-5972,torvalds/linux,e994b2f0fb9229aeff5eea9541320bd7b2ca8714,net/llc/llc_conn.c,llc_conn_handler,TP,reported,,,
CVE-2017-5972,torvalds/linux,e994b2f0fb9229aeff5eea9541320bd7b2ca8714,net/sctp/input.c,sctp_backlog_rcv,FP,,,,
